"AMA","Recharge Facility","Water User","Year","Group","Data","Variable","deliveries"
"Pinal","MSIDD","Total",2021,"GSF Deliveries","Recharge","Scheduled","17467"
"Pinal","MSIDD","Total",2021,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","ASARCO","Tohono O'odham - SX",2021,"GSF Deliveries","Recharge","Delivered","7050"
"Tucson","ASARCO","Tohono O'odham - SX",2021,"GSF Deliveries","Recharge","Scheduled","10000"
"Tucson","ASARCO","Tohono O'odham - SX",2021,"GSF Deliveries","Recharge","Remaining","2950"
"Tucson","ASARCO","Total",2021,"GSF Deliveries","Recharge","Delivered","7050"
"Tucson","ASARCO","Total",2021,"GSF Deliveries","Recharge","Scheduled","10000"
"Tucson","ASARCO","Total",2021,"GSF Deliveries","Recharge","Remaining","2950"
"Tucson","BKW","Marana",2021,"GSF Deliveries","Recharge","Delivered","2336"
"Tucson","BKW","Marana",2021,"GSF Deliveries","Recharge","Scheduled","2336"
"Tucson","BKW","Marana",2021,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","BKW","Metro DWID",2021,"GSF Deliveries","Recharge","Delivered","1000"
"Tucson","BKW","Metro DWID",2021,"GSF Deliveries","Recharge","Scheduled","1000"
"Tucson","BKW","Metro DWID",2021,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","BKW","Tucson",2021,"GSF Deliveries","Recharge","Delivered","7824"
"Tucson","BKW","Tucson",2021,"GSF Deliveries","Recharge","Scheduled","7824"
"Tucson","BKW","Tucson",2021,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","BKW","Total",2021,"GSF Deliveries","Recharge","Delivered","11160"
"Tucson","BKW","Total",2021,"GSF Deliveries","Recharge","Scheduled","11160"
"Tucson","BKW","Total",2021,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","BKW-Milewide","Tucson",2021,"GSF Deliveries","Recharge","Delivered","476"
"Tucson","BKW-Milewide","Tucson",2021,"GSF Deliveries","Recharge","Scheduled","515"
"Tucson","BKW-Milewide","Tucson",2021,"GSF Deliveries","Recharge","Remaining","39"
"Tucson","BKW-Milewide","Total",2021,"GSF Deliveries","Recharge","Delivered","476"
"Tucson","BKW-Milewide","Total",2021,"GSF Deliveries","Recharge","Scheduled","515"
"Tucson","BKW-Milewide","Total",2021,"GSF Deliveries","Recharge","Remaining","39"
"Tucson","CMID","Metro DWID",2021,"GSF Deliveries","Recharge","Delivered","7960"
"Tucson","CMID","Metro DWID",2021,"GSF Deliveries","Recharge","Scheduled","7960"
"Tucson","CMID","Metro DWID",2021,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","CMID","Spanish Trail WC",2021,"GSF Deliveries","Recharge","Delivered","2737"
"Tucson","CMID","Spanish Trail WC",2021,"GSF Deliveries","Recharge","Scheduled","2737"
"Tucson","CMID","Spanish Trail WC",2021,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","CMID","Tucson",2021,"GSF Deliveries","Recharge","Delivered","1500"
"Tucson","CMID","Tucson",2021,"GSF Deliveries","Recharge","Scheduled","1500"
"Tucson","CMID","Tucson",2021,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","CMID","Total",2021,"GSF Deliveries","Recharge","Delivered","12197"
"Tucson","CMID","Total",2021,"GSF Deliveries","Recharge","Scheduled","12197"
"Tucson","CMID","Total",2021,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","FICO","Freeport",2021,"GSF Deliveries","Recharge","Delivered","6500"
"Tucson","FICO","Freeport",2021,"GSF Deliveries","Recharge","Scheduled","6500"
"Tucson","FICO","Freeport",2021,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","FICO","Tucson",2021,"GSF Deliveries","Recharge","Delivered","1734"
"Tucson","FICO","Tucson",2021,"GSF Deliveries","Recharge","Scheduled","1898"
"Tucson","FICO","Tucson",2021,"GSF Deliveries","Recharge","Remaining","164"
"Tucson","FICO","Total",2021,"GSF Deliveries","Recharge","Delivered","8234"
"Tucson","FICO","Total",2021,"GSF Deliveries","Recharge","Scheduled","8398"
"Tucson","FICO","Total",2021,"GSF Deliveries","Recharge","Remaining","164"
"Tucson","Kai-Red Rock","Metro DWID",2021,"GSF Deliveries","Recharge","Delivered","1000"
"Tucson","Kai-Red Rock","Metro DWID",2021,"GSF Deliveries","Recharge","Scheduled","1000"
"Tucson","Kai-Red Rock","Metro DWID",2021,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","Kai-Red Rock","Oro Valley",2021,"GSF Deliveries","Recharge","Delivered","4000"
"Tucson","Kai-Red Rock","Oro Valley",2021,"GSF Deliveries","Recharge","Scheduled","4000"
"Tucson","Kai-Red Rock","Oro Valley",2021,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","Kai-Red Rock","Tucson",2021,"GSF Deliveries","Recharge","Delivered","1288"
"Tucson","Kai-Red Rock","Tucson",2021,"GSF Deliveries","Recharge","Scheduled","1288"
"Tucson","Kai-Red Rock","Tucson",2021,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","Kai-Red Rock","Vail WC",2021,"GSF Deliveries","Recharge","Delivered","257"
"Tucson","Kai-Red Rock","Vail WC",2021,"GSF Deliveries","Recharge","Scheduled","257"
"Tucson","Kai-Red Rock","Vail WC",2021,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","Kai-Red Rock","Total",2021,"GSF Deliveries","Recharge","Delivered","6545"
"Tucson","Kai-Red Rock","Total",2021,"GSF Deliveries","Recharge","Scheduled","6545"
"Tucson","Kai-Red Rock","Total",2021,"GSF Deliveries","Recharge","Remaining","0"
"Total",NA,NA,2021,"GSF Deliveries","Recharge","Delivered","290027"
"Total",NA,NA,2021,"GSF Deliveries","Recharge","Scheduled","294757"
"Total",NA,NA,2021,"GSF Deliveries","Recharge","Remaining","4730"
"Phoenix","AFRP Constructed","CAGRD",2021,"USF Deliveries","Recharge","Delivered","2194"
"Phoenix","AFRP Constructed","CAGRD",2021,"USF Deliveries","Recharge","Scheduled","2194"
"Phoenix","AFRP Constructed","CAGRD",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","AFRP Constructed","Peoria",2021,"USF Deliveries","Recharge","Delivered","9616"
"Phoenix","AFRP Constructed","Peoria",2021,"USF Deliveries","Recharge","Scheduled","9880"
"Phoenix","AFRP Constructed","Peoria",2021,"USF Deliveries","Recharge","Remaining","264"
"Phoenix","AFRP Constructed","Total",2021,"USF Deliveries","Recharge","Delivered","11810"
"Phoenix","AFRP Constructed","Total",2021,"USF Deliveries","Recharge","Scheduled","12074"
"Phoenix","AFRP Constructed","Total",2021,"USF Deliveries","Recharge","Remaining","264"
"Phoenix","AFRP Managed","CAGRD",2021,"USF Deliveries","Recharge","Delivered","635"
"Phoenix","AFRP Managed","CAGRD",2021,"USF Deliveries","Recharge","Scheduled","635"
"Phoenix","AFRP Managed","CAGRD",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","AFRP Managed","Peoria",2021,"USF Deliveries","Recharge","Delivered","10374"
"Phoenix","AFRP Managed","Peoria",2021,"USF Deliveries","Recharge","Scheduled","10110"
"Phoenix","AFRP Managed","Peoria",2021,"USF Deliveries","Recharge","Remaining","-264"
"Phoenix","AFRP Managed","Tohono O'odham - SX",2021,"USF Deliveries","Recharge","Delivered","405"
"Phoenix","AFRP Managed","Tohono O'odham - SX",2021,"USF Deliveries","Recharge","Scheduled","405"
"Phoenix","AFRP Managed","Tohono O'odham - SX",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","AFRP Managed","Total",2021,"USF Deliveries","Recharge","Delivered","11414"
"Phoenix","AFRP Managed","Total",2021,"USF Deliveries","Recharge","Scheduled","11150"
"Phoenix","AFRP Managed","Total",2021,"USF Deliveries","Recharge","Remaining","-264"
"Phoenix","GRUSP","GRIC",2021,"USF Deliveries","Recharge","Delivered","2072"
"Phoenix","GRUSP","GRIC",2021,"USF Deliveries","Recharge","Scheduled","2072"
"Phoenix","GRUSP","GRIC",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","GRUSP","Phoenix",2021,"USF Deliveries","Recharge","Delivered","2350"
"Phoenix","GRUSP","Phoenix",2021,"USF Deliveries","Recharge","Scheduled","2350"
"Phoenix","GRUSP","Phoenix",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","GRUSP","Scottsdale",2021,"USF Deliveries","Recharge","Delivered","784"
"Phoenix","GRUSP","Scottsdale",2021,"USF Deliveries","Recharge","Scheduled","784"
"Phoenix","GRUSP","Scottsdale",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","GRUSP","Tempe",2021,"USF Deliveries","Recharge","Delivered","324"
"Phoenix","GRUSP","Tempe",2021,"USF Deliveries","Recharge","Scheduled","324"
"Phoenix","GRUSP","Tempe",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","GRUSP","Total",2021,"USF Deliveries","Recharge","Delivered","5530"
"Phoenix","GRUSP","Total",2021,"USF Deliveries","Recharge","Scheduled","5530"
"Phoenix","GRUSP","Total",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","Ak-Chin",2021,"USF Deliveries","Recharge","Delivered","5000"
"Phoenix","HMRP","Ak-Chin",2021,"USF Deliveries","Recharge","Scheduled","5074"
"Phoenix","HMRP","Ak-Chin",2021,"USF Deliveries","Recharge","Remaining","74"
"Phoenix","HMRP","Avondale",2021,"USF Deliveries","Recharge","Delivered","3956"
"Phoenix","HMRP","Avondale",2021,"USF Deliveries","Recharge","Scheduled","3956"
"Phoenix","HMRP","Avondale",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","CAGRD",2021,"USF Deliveries","Recharge","Delivered","1061"
"Phoenix","HMRP","CAGRD",2021,"USF Deliveries","Recharge","Scheduled","1061"
"Phoenix","HMRP","CAGRD",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","Del Webb/Pulte",2021,"USF Deliveries","Recharge","Delivered","182"
"Phoenix","HMRP","Del Webb/Pulte",2021,"USF Deliveries","Recharge","Scheduled","182"
"Phoenix","HMRP","Del Webb/Pulte",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","El Mirage",2021,"USF Deliveries","Recharge","Delivered","508"
"Phoenix","HMRP","El Mirage",2021,"USF Deliveries","Recharge","Scheduled","508"
"Phoenix","HMRP","El Mirage",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","Scottsdale",2021,"USF Deliveries","Recharge","Delivered","500"
"Phoenix","HMRP","Scottsdale",2021,"USF Deliveries","Recharge","Scheduled","500"
"Phoenix","HMRP","Scottsdale",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","Tohono O'odham - ST",2021,"USF Deliveries","Recharge","Delivered","4847"
"Phoenix","HMRP","Tohono O'odham - ST",2021,"USF Deliveries","Recharge","Scheduled","4847"
"Phoenix","HMRP","Tohono O'odham - ST",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","Tohono O'odham - SX",2021,"USF Deliveries","Recharge","Delivered","9399"
"Phoenix","HMRP","Tohono O'odham - SX",2021,"USF Deliveries","Recharge","Scheduled","9399"
"Phoenix","HMRP","Tohono O'odham - SX",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","Total",2021,"USF Deliveries","Recharge","Delivered","25453"
"Phoenix","HMRP","Total",2021,"USF Deliveries","Recharge","Scheduled","25527"
"Phoenix","HMRP","Total",2021,"USF Deliveries","Recharge","Remaining","74"
"Phoenix","Scottsdale Water Campus","Tonto Hills DWID",2021,"USF Deliveries","Recharge","Delivered","0"
"Phoenix","Scottsdale Water Campus","Tonto Hills DWID",2021,"USF Deliveries","Recharge","Scheduled","5"
"Phoenix","Scottsdale Water Campus","Tonto Hills DWID",2021,"USF Deliveries","Recharge","Remaining","5"
"Phoenix","Scottsdale Water Campus","Total",2021,"USF Deliveries","Recharge","Delivered","0"
"Phoenix","Scottsdale Water Campus","Total",2021,"USF Deliveries","Recharge","Scheduled","5"
"Phoenix","Scottsdale Water Campus","Total",2021,"USF Deliveries","Recharge","Remaining","5"
"Phoenix","SMRP","AZWC, Superstition",2021,"USF Deliveries","Recharge","Delivered","1600"
"Phoenix","SMRP","AZWC, Superstition",2021,"USF Deliveries","Recharge","Scheduled","1600"
"Phoenix","SMRP","AZWC, Superstition",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","CAGRD",2021,"USF Deliveries","Recharge","Delivered","2000"
"Phoenix","SMRP","CAGRD",2021,"USF Deliveries","Recharge","Scheduled","2000"
"Phoenix","SMRP","CAGRD",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","Chandler",2021,"USF Deliveries","Recharge","Delivered","3300"
"Phoenix","SMRP","Chandler",2021,"USF Deliveries","Recharge","Scheduled","3300"
"Phoenix","SMRP","Chandler",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","Gilbert",2021,"USF Deliveries","Recharge","Delivered","1653"
"Phoenix","SMRP","Gilbert",2021,"USF Deliveries","Recharge","Scheduled","1653"
"Phoenix","SMRP","Gilbert",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","GRIC",2021,"USF Deliveries","Recharge","Delivered","15000"
"Phoenix","SMRP","GRIC",2021,"USF Deliveries","Recharge","Scheduled","15000"
"Phoenix","SMRP","GRIC",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","Scottsdale",2021,"USF Deliveries","Recharge","Delivered","2500"
"Phoenix","SMRP","Scottsdale",2021,"USF Deliveries","Recharge","Scheduled","2500"
"Phoenix","SMRP","Scottsdale",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","Total",2021,"USF Deliveries","Recharge","Delivered","26053"
"Phoenix","SMRP","Total",2021,"USF Deliveries","Recharge","Scheduled","26053"
"Phoenix","SMRP","Total",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","Wetlands of Avondale","Phoenix",2021,"USF Deliveries","Recharge","Delivered","5221"
"Phoenix","Wetlands of Avondale","Phoenix",2021,"USF Deliveries","Recharge","Scheduled","5221"
"Phoenix","Wetlands of Avondale","Phoenix",2021,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","Wetlands of Avondale","Total",2021,"USF Deliveries","Recharge","Delivered","5221"
"Phoenix","Wetlands of Avondale","Total",2021,"USF Deliveries","Recharge","Scheduled","5221"
"Phoenix","Wetlands of Avondale","Total",2021,"USF Deliveries","Recharge","Remaining","0"
"Pinal","MAR 1B","GRIC",2021,"USF Deliveries","Recharge","Delivered","7570"
"Pinal","MAR 1B","GRIC",2021,"USF Deliveries","Recharge","Scheduled","7570"
"Pinal","MAR 1B","GRIC",2021,"USF Deliveries","Recharge","Remaining","0"
"Pinal","MAR 1B","Total",2021,"USF Deliveries","Recharge","Delivered","7570"
"Pinal","MAR 1B","Total",2021,"USF Deliveries","Recharge","Scheduled","7570"
"Pinal","MAR 1B","Total",2021,"USF Deliveries","Recharge","Remaining","0"
"Pinal","MAR 5","CAGRD",2021,"USF Deliveries","Recharge","Delivered","14000"
"Pinal","MAR 5","CAGRD",2021,"USF Deliveries","Recharge","Scheduled","14000"
"Pinal","MAR 5","CAGRD",2021,"USF Deliveries","Recharge","Remaining","0"
"Pinal","MAR 5","GRIC",2021,"USF Deliveries","Recharge","Delivered","2306"
"Pinal","MAR 5","GRIC",2021,"USF Deliveries","Recharge","Scheduled","2306"
"Pinal","MAR 5","GRIC",2021,"USF Deliveries","Recharge","Remaining","0"
"Pinal","MAR 5","Total",2021,"USF Deliveries","Recharge","Delivered","16306"
"Pinal","MAR 5","Total",2021,"USF Deliveries","Recharge","Scheduled","16306"
"Pinal","MAR 5","Total",2021,"USF Deliveries","Recharge","Remaining","0"
"Pinal","MAR 6B","GRIC",2021,"USF Deliveries","Recharge","Delivered","3212"
"Pinal","MAR 6B","GRIC",2021,"USF Deliveries","Recharge","Scheduled","3215"
"Pinal","MAR 6B","GRIC",2021,"USF Deliveries","Recharge","Remaining","3"
"Pinal","MAR 6B","Total",2021,"USF Deliveries","Recharge","Delivered","3212"
"Pinal","MAR 6B","Total",2021,"USF Deliveries","Recharge","Scheduled","3215"
"Pinal","MAR 6B","Total",2021,"USF Deliveries","Recharge","Remaining","3"
"Pinal","PVRRF","AZWC, Casa Grande",2021,"USF Deliveries","Recharge","Delivered","350"
"Pinal","PVRRF","AZWC, Casa Grande",2021,"USF Deliveries","Recharge","Scheduled","350"
"Pinal","PVRRF","AZWC, Casa Grande",2021,"USF Deliveries","Recharge","Remaining","0"
"Pinal","PVRRF","AZWC, Coolidge",2021,"USF Deliveries","Recharge","Delivered","148"
"Pinal","PVRRF","AZWC, Coolidge",2021,"USF Deliveries","Recharge","Scheduled","150"
"Pinal","PVRRF","AZWC, Coolidge",2021,"USF Deliveries","Recharge","Remaining","2"
"Pinal","PVRRF","Total",2021,"USF Deliveries","Recharge","Delivered","498"
"Pinal","PVRRF","Total",2021,"USF Deliveries","Recharge","Scheduled","500"
"Pinal","PVRRF","Total",2021,"USF Deliveries","Recharge","Remaining","2"
"Tucson","AVRP","Phoenix",2021,"USF Deliveries","Recharge","Delivered","3500"
"Tucson","AVRP","Phoenix",2021,"USF Deliveries","Recharge","Scheduled","3500"
"Tucson","AVRP","Phoenix",2021,"USF Deliveries","Recharge","Remaining","0"
"Tucson","AVRP","Total",2021,"USF Deliveries","Recharge","Delivered","3500"
"Tucson","AVRP","Total",2021,"USF Deliveries","Recharge","Scheduled","3500"
"Tucson","AVRP","Total",2021,"USF Deliveries","Recharge","Remaining","0"
"Tucson","CAVSARP","Oro Valley",2021,"USF Deliveries","Recharge","Delivered","3500"
"Tucson","CAVSARP","Oro Valley",2021,"USF Deliveries","Recharge","Scheduled","3500"
"Tucson","CAVSARP","Oro Valley",2021,"USF Deliveries","Recharge","Remaining","0"
"Tucson","CAVSARP","Tucson",2021,"USF Deliveries","Recharge","Delivered","67061"
"Tucson","CAVSARP","Tucson",2021,"USF Deliveries","Recharge","Scheduled","67061"
"Tucson","CAVSARP","Tucson",2021,"USF Deliveries","Recharge","Remaining","0"
"Tucson","CAVSARP","Total",2021,"USF Deliveries","Recharge","Delivered","70561"
"Tucson","CAVSARP","Total",2021,"USF Deliveries","Recharge","Scheduled","70561"
"Tucson","CAVSARP","Total",2021,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","Ak-Chin",2021,"USF Deliveries","Recharge","Delivered","402"
"Tucson","LSCRP","Ak-Chin",2021,"USF Deliveries","Recharge","Scheduled","402"
"Tucson","LSCRP","Ak-Chin",2021,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","CAGRD",2021,"USF Deliveries","Recharge","Delivered","1000"
"Tucson","LSCRP","CAGRD",2021,"USF Deliveries","Recharge","Scheduled","1000"
"Tucson","LSCRP","CAGRD",2021,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","FWID",2021,"USF Deliveries","Recharge","Delivered","2800"
"Tucson","LSCRP","FWID",2021,"USF Deliveries","Recharge","Scheduled","2800"
"Tucson","LSCRP","FWID",2021,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","Oro Valley",2021,"USF Deliveries","Recharge","Delivered","2805"
"Tucson","LSCRP","Oro Valley",2021,"USF Deliveries","Recharge","Scheduled","2805"
"Tucson","LSCRP","Oro Valley",2021,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","Tucson",2021,"USF Deliveries","Recharge","Delivered","24500"
"Tucson","LSCRP","Tucson",2021,"USF Deliveries","Recharge","Scheduled","24500"
"Tucson","LSCRP","Tucson",2021,"USF Deliveries","Recharge","Remaining","0"
"Tucson","LSCRP","Total",2021,"USF Deliveries","Recharge","Delivered","31507"
"Tucson","LSCRP","Total",2021,"USF Deliveries","Recharge","Scheduled","31507"
"Tucson","LSCRP","Total",2021,"USF Deliveries","Recharge","Remaining","0"
"Tucson","PMRRP","Ak-Chin",2021,"USF Deliveries","Recharge","Delivered","1585"
"Tucson","PMRRP","Ak-Chin",2021,"USF Deliveries","Recharge","Scheduled","1598"
"Tucson","PMRRP","Ak-Chin",2021,"USF Deliveries","Recharge","Remaining","13"
"Tucson","PMRRP","CAGRD",2021,"USF Deliveries","Recharge","Delivered","1000"
"Tucson","PMRRP","CAGRD",2021,"USF Deliveries","Recharge","Scheduled","1000"
"Tucson","PMRRP","CAGRD",2021,"USF Deliveries","Recharge","Remaining","0"
"Tucson","PMRRP","Spanish Trail WC",2021,"USF Deliveries","Recharge","Delivered","300"
"Tucson","PMRRP","Spanish Trail WC",2021,"USF Deliveries","Recharge","Scheduled","300"
"Tucson","PMRRP","Spanish Trail WC",2021,"USF Deliveries","Recharge","Remaining","0"
"Tucson","PMRRP","Tucson",2021,"USF Deliveries","Recharge","Delivered","19500"
"Tucson","PMRRP","Tucson",2021,"USF Deliveries","Recharge","Scheduled","19500"
"Tucson","PMRRP","Tucson",2021,"USF Deliveries","Recharge","Remaining","0"
"Tucson","PMRRP","Total",2021,"USF Deliveries","Recharge","Delivered","22385"
"Tucson","PMRRP","Total",2021,"USF Deliveries","Recharge","Scheduled","22398"
"Tucson","PMRRP","Total",2021,"USF Deliveries","Recharge","Remaining","13"
"Tucson","SAVSARP","Pascua Yaqui",2021,"USF Deliveries","Recharge","Delivered","1592"
"Tucson","SAVSARP","Pascua Yaqui",2021,"USF Deliveries","Recharge","Scheduled","1592"
"Tucson","SAVSARP","Pascua Yaqui",2021,"USF Deliveries","Recharge","Remaining","0"
"Tucson","SAVSARP","Phoenix",2021,"USF Deliveries","Recharge","Delivered","42000"
"Tucson","SAVSARP","Phoenix",2021,"USF Deliveries","Recharge","Scheduled","42000"
"Tucson","SAVSARP","Phoenix",2021,"USF Deliveries","Recharge","Remaining","0"
"Tucson","SAVSARP","Tucson",2021,"USF Deliveries","Recharge","Delivered","20059"
"Tucson","SAVSARP","Tucson",2021,"USF Deliveries","Recharge","Scheduled","20059"
"Tucson","SAVSARP","Tucson",2021,"USF Deliveries","Recharge","Remaining","0"
"Tucson","SAVSARP","Vail WC",2021,"USF Deliveries","Recharge","Delivered","1600"
