"User","Partner","Agreement","Year","Group","Data","Variable","deliveries"
"Oro Valley",NA,"Sub",2016,"M&I Subcontract","Delivery","Remaining","0"
"Peoria",NA,"Sub",2016,"M&I Subcontract","Delivery","Delivered","15363"
"Peoria",NA,"Sub",2016,"M&I Subcontract","Delivery","Scheduled","15400"
"Peoria",NA,"Sub",2016,"M&I Subcontract","Delivery","Remaining","37"
"Phoenix",NA,"A-CDR",2016,"M&I Subcontract","Delivery","Delivered","36144"
"Phoenix",NA,"A-CDR",2016,"M&I Subcontract","Delivery","Scheduled","36144"
"Phoenix",NA,"A-CDR",2016,"M&I Subcontract","Delivery","Remaining","0"
"Phoenix",NA,"Sub",2016,"M&I Subcontract","Delivery","Delivered","72113"
"Phoenix",NA,"Sub",2016,"M&I Subcontract","Delivery","Scheduled","72947"
"Phoenix",NA,"Sub",2016,"M&I Subcontract","Delivery","Remaining","834"
"Queen Creek",NA,"Sub",2016,"M&I Subcontract","Delivery","Delivered","495"
"Queen Creek",NA,"Sub",2016,"M&I Subcontract","Delivery","Scheduled","495"
"Queen Creek",NA,"Sub",2016,"M&I Subcontract","Delivery","Remaining","0"
"Rio Verde Utilities",NA,"Sub",2016,"M&I Subcontract","Delivery","Delivered","385"
"Rio Verde Utilities",NA,"Sub",2016,"M&I Subcontract","Delivery","Scheduled","385"
"Rio Verde Utilities",NA,"Sub",2016,"M&I Subcontract","Delivery","Remaining","0"
"Scottsdale",NA,"A-CDR",2016,"M&I Subcontract","Delivery","Delivered","3283"
"Scottsdale",NA,"A-CDR",2016,"M&I Subcontract","Delivery","Scheduled","3283"
"Scottsdale",NA,"A-CDR",2016,"M&I Subcontract","Delivery","Remaining","0"
"Scottsdale",NA,"Sub",2016,"M&I Subcontract","Delivery","Delivered","51537"
"Scottsdale",NA,"Sub",2016,"M&I Subcontract","Delivery","Scheduled","51781"
"Scottsdale",NA,"Sub",2016,"M&I Subcontract","Delivery","Remaining","244"
"Spanish Trail WC",NA,"Sub",2016,"M&I Subcontract","Delivery","Delivered","3037"
"Spanish Trail WC",NA,"Sub",2016,"M&I Subcontract","Delivery","Scheduled","3037"
"Spanish Trail WC",NA,"Sub",2016,"M&I Subcontract","Delivery","Remaining","0"
"Surprise",NA,"Sub",2016,"M&I Subcontract","Delivery","Delivered","10249"
"Surprise",NA,"Sub",2016,"M&I Subcontract","Delivery","Scheduled","10249"
"Surprise",NA,"Sub",2016,"M&I Subcontract","Delivery","Remaining","0"
"Tempe",NA,"Sub",2016,"M&I Subcontract","Delivery","Delivered","4221"
"Tempe",NA,"Sub",2016,"M&I Subcontract","Delivery","Scheduled","4221"
"Tempe",NA,"Sub",2016,"M&I Subcontract","Delivery","Remaining","0"
"Tonto Hills DWID",NA,"Sub",2016,"M&I Subcontract","Delivery","Delivered","71"
"Tonto Hills DWID",NA,"Sub",2016,"M&I Subcontract","Delivery","Scheduled","71"
"Tonto Hills DWID",NA,"Sub",2016,"M&I Subcontract","Delivery","Remaining","0"
"Tucson",NA,"Sub",2016,"M&I Subcontract","Delivery","Delivered","144172"
"Tucson",NA,"Sub",2016,"M&I Subcontract","Delivery","Scheduled","144172"
"Tucson",NA,"Sub",2016,"M&I Subcontract","Delivery","Remaining","0"
"Vail WC",NA,"Sub",2016,"M&I Subcontract","Delivery","Delivered","1857"
"Vail WC",NA,"Sub",2016,"M&I Subcontract","Delivery","Scheduled","1857"
"Vail WC",NA,"Sub",2016,"M&I Subcontract","Delivery","Remaining","0"
"WUCFD, Apache Junction",NA,"Sub",2016,"M&I Subcontract","Delivery","Delivered","704"
"WUCFD, Apache Junction",NA,"Sub",2016,"M&I Subcontract","Delivery","Scheduled","716"
"WUCFD, Apache Junction",NA,"Sub",2016,"M&I Subcontract","Delivery","Remaining","12"
"Total",NA,NA,2016,"M&I Subcontract","Delivery","Delivered","504203"
"Total",NA,NA,2016,"M&I Subcontract","Delivery","Scheduled","510618"
"Total",NA,NA,2016,"M&I Subcontract","Delivery","Remaining","6415"
"Excess - Ag Pool",NA,NA,2017,"Summary","Delivery","Delivered","257851"
"Excess - Ag Pool",NA,NA,2017,"Summary","Delivery","Scheduled","258237"
"Excess - Ag Pool",NA,NA,2017,"Summary","Delivery","Remaining","386"
"Federal Off-Res",NA,NA,2017,"Summary","Delivery","Delivered","373720"
"Federal Off-Res",NA,NA,2017,"Summary","Delivery","Scheduled","377074"
"Federal Off-Res",NA,NA,2017,"Summary","Delivery","Remaining","-9535"
"Federal On-Res",NA,NA,2017,"Summary","Delivery","Delivered","103916"
"Federal On-Res",NA,NA,2017,"Summary","Delivery","Scheduled","108430"
"Federal On-Res",NA,NA,2017,"Summary","Delivery","Remaining","4514"
"M&I Subcontract",NA,NA,2017,"Summary","Delivery","Delivered","561063"
"M&I Subcontract",NA,NA,2017,"Summary","Delivery","Scheduled","567604"
"M&I Subcontract",NA,NA,2017,"Summary","Delivery","Remaining","6541"
"Excess - Other Excess",NA,NA,2017,"Summary","Delivery","Delivered","47876"
"Excess - Other Excess",NA,NA,2017,"Summary","Delivery","Scheduled","47646"
"Excess - Other Excess",NA,NA,2017,"Summary","Delivery","Remaining","-230"
"Total",NA,NA,2017,"Summary","Delivery","Delivered","1344426"
"Total",NA,NA,2017,"Summary","Delivery","Scheduled","1358991"
"Total",NA,NA,2017,"Summary","Delivery","Remaining","1676"
"AWBA Phx AMA",NA,NA,2017,"Excess - Other Excess","Delivery","Delivered","4130"
"AWBA Phx AMA",NA,NA,2017,"Excess - Other Excess","Delivery","Scheduled","4130"
"AWBA Phx AMA",NA,NA,2017,"Excess - Other Excess","Delivery","Remaining","0"
"AWBA Pinal AMA",NA,NA,2017,"Excess - Other Excess","Delivery","Delivered","11400"
"AWBA Pinal AMA",NA,NA,2017,"Excess - Other Excess","Delivery","Scheduled","11400"
"AWBA Pinal AMA",NA,NA,2017,"Excess - Other Excess","Delivery","Remaining","0"
"AWBA Tucson AMA",NA,NA,2017,"Excess - Other Excess","Delivery","Delivered","2100"
"AWBA Tucson AMA",NA,NA,2017,"Excess - Other Excess","Delivery","Scheduled","2100"
"AWBA Tucson AMA",NA,NA,2017,"Excess - Other Excess","Delivery","Remaining","0"
"CAGRD",NA,NA,2017,"Excess - Other Excess","Delivery","Delivered","28383"
"CAGRD",NA,NA,2017,"Excess - Other Excess","Delivery","Scheduled","28396"
"CAGRD",NA,NA,2017,"Excess - Other Excess","Delivery","Remaining","13"
"Chandler",NA,NA,2017,"Excess - Other Excess","Delivery","Delivered","15"
"Chandler",NA,NA,2017,"Excess - Other Excess","Delivery","Scheduled","0"
"Chandler",NA,NA,2017,"Excess - Other Excess","Delivery","Remaining","-15"
"Gilbert",NA,NA,2017,"Excess - Other Excess","Delivery","Delivered","19"
"Gilbert",NA,NA,2017,"Excess - Other Excess","Delivery","Scheduled","0"
"Gilbert",NA,NA,2017,"Excess - Other Excess","Delivery","Remaining","-19"
"Temporary Uses",NA,NA,2017,"Excess - Other Excess","Delivery","Delivered","826"
"Temporary Uses",NA,NA,2017,"Excess - Other Excess","Delivery","Scheduled","620"
"Temporary Uses",NA,NA,2017,"Excess - Other Excess","Delivery","Remaining","-206"
"Tonto Hills DWID",NA,NA,2017,"Excess - Other Excess","Delivery","Delivered","3"
"Tonto Hills DWID",NA,NA,2017,"Excess - Other Excess","Delivery","Scheduled","0"
"Tonto Hills DWID",NA,NA,2017,"Excess - Other Excess","Delivery","Remaining","-3"
"USBR",NA,NA,2017,"Excess - Other Excess","Delivery","Delivered","1000"
"USBR",NA,NA,2017,"Excess - Other Excess","Delivery","Scheduled","1000"
"USBR",NA,NA,2017,"Excess - Other Excess","Delivery","Remaining","0"
"Total",NA,NA,2017,"Excess - Other Excess","Delivery","Delivered","47876"
"Total",NA,NA,2017,"Excess - Other Excess","Delivery","Scheduled","47646"
"Total",NA,NA,2017,"Excess - Other Excess","Delivery","Remaining","-230"
"BKW Farms",NA,NA,2017,"Excess - Ag Pool","Delivery","Delivered","4"
"BKW Farms",NA,NA,2017,"Excess - Ag Pool","Delivery","Scheduled","29"
"BKW Farms",NA,NA,2017,"Excess - Ag Pool","Delivery","Remaining","25"
"CAIDD",NA,NA,2017,"Excess - Ag Pool","Delivery","Delivered","97885"
"CAIDD",NA,NA,2017,"Excess - Ag Pool","Delivery","Scheduled","97631"
"CAIDD",NA,NA,2017,"Excess - Ag Pool","Delivery","Remaining","-254"
"HIDD",NA,NA,2017,"Excess - Ag Pool","Delivery","Delivered","31228"
"HIDD",NA,NA,2017,"Excess - Ag Pool","Delivery","Scheduled","31228"
"HIDD",NA,NA,2017,"Excess - Ag Pool","Delivery","Remaining","0"
"HVID",NA,NA,2017,"Excess - Ag Pool","Delivery","Delivered","25922"
"HVID",NA,NA,2017,"Excess - Ag Pool","Delivery","Scheduled","26193"
"HVID",NA,NA,2017,"Excess - Ag Pool","Delivery","Remaining","271"
"MSIDD",NA,NA,2017,"Excess - Ag Pool","Delivery","Delivered","95626"
"MSIDD",NA,NA,2017,"Excess - Ag Pool","Delivery","Scheduled","95970"
"MSIDD",NA,NA,2017,"Excess - Ag Pool","Delivery","Remaining","344"
"QCID",NA,NA,2017,"Excess - Ag Pool","Delivery","Delivered","3500"
"QCID",NA,NA,2017,"Excess - Ag Pool","Delivery","Scheduled","3500"
"QCID",NA,NA,2017,"Excess - Ag Pool","Delivery","Remaining","0"
"SCIDD",NA,NA,2017,"Excess - Ag Pool","Delivery","Delivered","1386"
"SCIDD",NA,NA,2017,"Excess - Ag Pool","Delivery","Scheduled","1386"
"SCIDD",NA,NA,2017,"Excess - Ag Pool","Delivery","Remaining","0"
"TID",NA,NA,2017,"Excess - Ag Pool","Delivery","Delivered","2300"
"TID",NA,NA,2017,"Excess - Ag Pool","Delivery","Scheduled","2300"
"TID",NA,NA,2017,"Excess - Ag Pool","Delivery","Remaining","0"
"Total",NA,NA,2017,"Excess - Ag Pool","Delivery","Delivered","257851"
"Total",NA,NA,2017,"Excess - Ag Pool","Delivery","Scheduled","258237"
"Total",NA,NA,2017,"Excess - Ag Pool","Delivery","Remaining","386"
"Ak-Chin",NA,NA,2017,"Federal On-Res","Delivery","Delivered","72825"
"Ak-Chin",NA,NA,2017,"Federal On-Res","Delivery","Scheduled","72933"
"Ak-Chin",NA,NA,2017,"Federal On-Res","Delivery","Remaining","108"
"GRIC",NA,NA,2017,"Federal On-Res","Delivery","Delivered","14960"
"GRIC",NA,NA,2017,"Federal On-Res","Delivery","Scheduled","15042"
"GRIC",NA,NA,2017,"Federal On-Res","Delivery","Remaining","82"
"Pascua Yaqui",NA,NA,2017,"Federal On-Res","Delivery","Delivered","500"
"Pascua Yaqui",NA,NA,2017,"Federal On-Res","Delivery","Scheduled","500"
"Pascua Yaqui",NA,NA,2017,"Federal On-Res","Delivery","Remaining","0"
"Tohono O'odham - ST",NA,NA,2017,"Federal On-Res","Delivery","Delivered","10224"
"Tohono O'odham - ST",NA,NA,2017,"Federal On-Res","Delivery","Scheduled","12800"
"Tohono O'odham - ST",NA,NA,2017,"Federal On-Res","Delivery","Remaining","2576"
"Tohono O'odham - SX",NA,NA,2017,"Federal On-Res","Delivery","Delivered","5407"
"Tohono O'odham - SX",NA,NA,2017,"Federal On-Res","Delivery","Scheduled","7155"
"Tohono O'odham - SX",NA,NA,2017,"Federal On-Res","Delivery","Remaining","1748"
"Total",NA,NA,2017,"Federal On-Res","Delivery","Delivered","103916"
"Total",NA,NA,2017,"Federal On-Res","Delivery","Scheduled","108430"
"Total",NA,NA,2017,"Federal On-Res","Delivery","Remaining","4514"
"Ak-Chin","Ak-Chin","A--",2017,"Federal Off-Res","Delivery","Delivered","-588"
"Ak-Chin","Ak-Chin","A--",2017,"Federal Off-Res","Delivery","Scheduled","-7147"
"Ak-Chin","Ak-Chin","A--",2017,"Federal Off-Res","Delivery","Remaining","0"
"Ak-Chin","Ak-Chin","Contract",2017,"Federal Off-Res","Delivery","Delivered","-6960"
"Ak-Chin","Ak-Chin","Contract",2017,"Federal Off-Res","Delivery","Scheduled","4594"
"Ak-Chin","Ak-Chin","Contract",2017,"Federal Off-Res","Delivery","Remaining","-747"
"APS","GRIC","Exchange",2017,"Federal Off-Res","Delivery","Delivered","241"
"APS","GRIC","Exchange",2017,"Federal Off-Res","Delivery","Scheduled","350"
"APS","GRIC","Exchange",2017,"Federal Off-Res","Delivery","Remaining","109"
"Chandler","Chandler","A-RWCD",2017,"Federal Off-Res","Delivery","Delivered","972"
"Chandler","Chandler","A-RWCD",2017,"Federal Off-Res","Delivery","Scheduled","972"
"Chandler","Chandler","A-RWCD",2017,"Federal Off-Res","Delivery","Remaining","0"
"Chandler","Chandler","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Delivered","4064"
"Chandler","Chandler","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Scheduled","4064"
"Chandler","Chandler","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Remaining","0"
"Chandler","GRIC","Exchange",2017,"Federal Off-Res","Delivery","Delivered","5568"
"Chandler","GRIC","Exchange",2017,"Federal Off-Res","Delivery","Scheduled","5568"
"Chandler","GRIC","Exchange",2017,"Federal Off-Res","Delivery","Remaining","0"
"Chandler","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Delivered","2586"
"Chandler","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Scheduled","2586"
"Chandler","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"Dell Webb / Pulte","Ak-Chin","Lease",2017,"Federal Off-Res","Delivery","Delivered","9616"
"Dell Webb / Pulte","Ak-Chin","Lease",2017,"Federal Off-Res","Delivery","Scheduled","9900"
"Dell Webb / Pulte","Ak-Chin","Lease",2017,"Federal Off-Res","Delivery","Remaining","284"
"Freeport-Morenci","GRIC","Lease",2017,"Federal Off-Res","Delivery","Delivered","12000"
"Freeport-Morenci","GRIC","Lease",2017,"Federal Off-Res","Delivery","Scheduled","12000"
"Freeport-Morenci","GRIC","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"Freeport-Morenci","SCAT","Exchange",2017,"Federal Off-Res","Delivery","Delivered","13963"
"Freeport-Morenci","SCAT","Exchange",2017,"Federal Off-Res","Delivery","Scheduled","14000"
"Freeport-Morenci","SCAT","Exchange",2017,"Federal Off-Res","Delivery","Remaining","37"
"Gilbert","Gilbert","A-RWCD",2017,"Federal Off-Res","Delivery","Delivered","1537"
"Gilbert","Gilbert","A-RWCD",2017,"Federal Off-Res","Delivery","Scheduled","1537"
"Gilbert","Gilbert","A-RWCD",2017,"Federal Off-Res","Delivery","Remaining","0"
"Gilbert","Gilbert","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Delivered","6424"
"Gilbert","Gilbert","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Scheduled","6424"
"Gilbert","Gilbert","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Remaining","0"
"Gilbert","FMYN","Lease",2017,"Federal Off-Res","Delivery","Delivered","13933"
"Gilbert","FMYN","Lease",2017,"Federal Off-Res","Delivery","Scheduled","13933"
"Gilbert","FMYN","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"Gilbert","SCAT","Lease",2017,"Federal Off-Res","Delivery","Delivered","29341"
"Gilbert","SCAT","Lease",2017,"Federal Off-Res","Delivery","Scheduled","29341"
"Gilbert","SCAT","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"Gilbert","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Delivered","4088"
"Gilbert","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Scheduled","4088"
"Gilbert","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"Glendale","Glendale","A-RWCD",2017,"Federal Off-Res","Delivery","Delivered","682"
"Glendale","Glendale","A-RWCD",2017,"Federal Off-Res","Delivery","Scheduled","682"
"Glendale","Glendale","A-RWCD",2017,"Federal Off-Res","Delivery","Remaining","0"
"Glendale","Glendale","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Delivered","2850"
"Glendale","Glendale","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Scheduled","2850"
"Glendale","Glendale","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Remaining","0"
"Glendale","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Delivered","1814"
"Glendale","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Scheduled","1814"
"Glendale","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"Goodyear","GRIC","Lease",2017,"Federal Off-Res","Delivery","Delivered","7000"
"Goodyear","GRIC","Lease",2017,"Federal Off-Res","Delivery","Scheduled","7000"
"Goodyear","GRIC","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"GRIC","GRIC","Contract",2017,"Federal Off-Res","Delivery","Delivered","148765"
"GRIC","GRIC","Contract",2017,"Federal Off-Res","Delivery","Scheduled","148960"
"GRIC","GRIC","Contract",2017,"Federal Off-Res","Delivery","Remaining","195"
"Mesa","Mesa","A-RWCD",2017,"Federal Off-Res","Delivery","Delivered","627"
"Mesa","Mesa","A-RWCD",2017,"Federal Off-Res","Delivery","Scheduled","627"
"Mesa","Mesa","A-RWCD",2017,"Federal Off-Res","Delivery","Remaining","0"
"Mesa","Mesa","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Delivered","2622"
"Mesa","Mesa","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Scheduled","2622"
"Mesa","Mesa","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Remaining","0"
"Mesa","GRIC","Exchange",2017,"Federal Off-Res","Delivery","Delivered","7880"
"Mesa","GRIC","Exchange",2017,"Federal Off-Res","Delivery","Scheduled","7880"
"Mesa","GRIC","Exchange",2017,"Federal Off-Res","Delivery","Remaining","0"
"Mesa","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Delivered","1669"
"Mesa","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Scheduled","1669"
"Mesa","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"Pascua Yaqui","Pascua Yaqui","Contract",2017,"Federal Off-Res","Delivery","Delivered","0"
"Pascua Yaqui","Pascua Yaqui","Contract",2017,"Federal Off-Res","Delivery","Scheduled","0"
"Pascua Yaqui","Pascua Yaqui","Contract",2017,"Federal Off-Res","Delivery","Remaining","0"
"Pascua Yaqui","Ak-Chin","Lease",2017,"Federal Off-Res","Delivery","Delivered","985"
"Pascua Yaqui","Ak-Chin","Lease",2017,"Federal Off-Res","Delivery","Scheduled","1000"
"Pascua Yaqui","Ak-Chin","Lease",2017,"Federal Off-Res","Delivery","Remaining","15"
"Pascua Yaqui","SCAT","Lease",2017,"Federal Off-Res","Delivery","Delivered","0"
"Pascua Yaqui","SCAT","Lease",2017,"Federal Off-Res","Delivery","Scheduled","0"
"Pascua Yaqui","SCAT","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"Pascua Yaqui - SCAT","SCAT","Lease",2017,"Federal Off-Res","Delivery","Delivered","2230"
"Pascua Yaqui - SCAT","SCAT","Lease",2017,"Federal Off-Res","Delivery","Scheduled","2230"
"Pascua Yaqui - SCAT","SCAT","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"Peoria","GRIC","Lease",2017,"Federal Off-Res","Delivery","Delivered","7000"
"Peoria","GRIC","Lease",2017,"Federal Off-Res","Delivery","Scheduled","7000"
"Peoria","GRIC","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"Phoenix","Phoenix","A-RWCD",2017,"Federal Off-Res","Delivery","Delivered","1136"
"Phoenix","Phoenix","A-RWCD",2017,"Federal Off-Res","Delivery","Scheduled","1136"
"Phoenix","Phoenix","A-RWCD",2017,"Federal Off-Res","Delivery","Remaining","0"
"Phoenix","Phoenix","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Delivered","4750"
"Phoenix","Phoenix","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Scheduled","4750"
"Phoenix","Phoenix","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Remaining","0"
"Phoenix","FMYN","Lease",2017,"Federal Off-Res","Delivery","Delivered","4300"
"Phoenix","FMYN","Lease",2017,"Federal Off-Res","Delivery","Scheduled","4300"
"Phoenix","FMYN","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"Phoenix","GRIC","Lease",2017,"Federal Off-Res","Delivery","Delivered","15000"
"Phoenix","GRIC","Lease",2017,"Federal Off-Res","Delivery","Scheduled","15000"
"Phoenix","GRIC","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"Phoenix","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Delivered","3023"
"Phoenix","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Scheduled","3023"
"Phoenix","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"Scottsdale","Scottsdale","A-RWCD",2017,"Federal Off-Res","Delivery","Delivered","23"
"Scottsdale","Scottsdale","A-RWCD",2017,"Federal Off-Res","Delivery","Scheduled","23"
"Scottsdale","Scottsdale","A-RWCD",2017,"Federal Off-Res","Delivery","Remaining","0"
"Scottsdale","Scottsdale","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Delivered","95"
"Scottsdale","Scottsdale","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Scheduled","95"
"Scottsdale","Scottsdale","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Remaining","0"
"Scottsdale","Scottsdale","A-Yavapai-Prescott",2017,"Federal Off-Res","Delivery","Delivered","500"
"Scottsdale","Scottsdale","A-Yavapai-Prescott",2017,"Federal Off-Res","Delivery","Scheduled","500"
"Scottsdale","Scottsdale","A-Yavapai-Prescott",2017,"Federal Off-Res","Delivery","Remaining","0"
"Scottsdale","GRIC","Lease",2017,"Federal Off-Res","Delivery","Delivered","12000"
"Scottsdale","GRIC","Lease",2017,"Federal Off-Res","Delivery","Scheduled","12000"
"Scottsdale","GRIC","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"Scottsdale","SCAT","Lease",2017,"Federal Off-Res","Delivery","Delivered","12500"
"Scottsdale","SCAT","Lease",2017,"Federal Off-Res","Delivery","Scheduled","12500"
"Scottsdale","SCAT","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"Scottsdale","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Delivered","60"
"Scottsdale","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Scheduled","60"
"Scottsdale","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"Tempe","Tempe","A-RWCD",2017,"Federal Off-Res","Delivery","Delivered","23"
"Tempe","Tempe","A-RWCD",2017,"Federal Off-Res","Delivery","Scheduled","23"
"Tempe","Tempe","A-RWCD",2017,"Federal Off-Res","Delivery","Remaining","0"
"Tempe","Tempe","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Delivered","95"
"Tempe","Tempe","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Scheduled","95"
"Tempe","Tempe","A-Wellton-Mohawk",2017,"Federal Off-Res","Delivery","Remaining","0"
"Tempe","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Delivered","60"
"Tempe","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Scheduled","60"
"Tempe","SRPMIC","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"Tohono O'odham - ST","Tohono O'odham - ST","Contract",2017,"Federal Off-Res","Delivery","Delivered","2390"
"Tohono O'odham - ST","Tohono O'odham - ST","Contract",2017,"Federal Off-Res","Delivery","Scheduled","0"
"Tohono O'odham - ST","Tohono O'odham - ST","Contract",2017,"Federal Off-Res","Delivery","Remaining","-2390"
"Tohono O'odham - SX","Tohono O'odham - SX","Contract",2017,"Federal Off-Res","Delivery","Delivered","35856"
"Tohono O'odham - SX","Tohono O'odham - SX","Contract",2017,"Federal Off-Res","Delivery","Scheduled","35965"
"Tohono O'odham - SX","Tohono O'odham - SX","Contract",2017,"Federal Off-Res","Delivery","Remaining","109"
"Tonto-Apache","Tonto-Apache","Contract",2017,"Federal Off-Res","Delivery","Delivered","0"
"Tonto-Apache","Tonto-Apache","Contract",2017,"Federal Off-Res","Delivery","Scheduled","0"
"Tonto-Apache","Tonto-Apache","Contract",2017,"Federal Off-Res","Delivery","Remaining","0"
"WUCFD, Apache Junction","GRIC","Lease",2017,"Federal Off-Res","Delivery","Delivered","1000"
"WUCFD, Apache Junction","GRIC","Lease",2017,"Federal Off-Res","Delivery","Scheduled","1000"
"WUCFD, Apache Junction","GRIC","Lease",2017,"Federal Off-Res","Delivery","Remaining","0"
"Total",NA,NA,2017,"Federal Off-Res","Delivery","Delivered","373720"
"Total",NA,NA,2017,"Federal Off-Res","Delivery","Scheduled","377074"
"Total",NA,NA,2017,"Federal Off-Res","Delivery","Remaining","-9535"
"ASARCO",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","21000"
"ASARCO",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","21000"
"ASARCO",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"Avondale",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","5416"
"Avondale",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","5416"
"Avondale",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"AZ State Land",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","110"
"AZ State Land",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","500"
"AZ State Land",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","390"
"AZWC, Casa Grande",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","6837"
"AZWC, Casa Grande",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","7812"
"AZWC, Casa Grande",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","975"
"AZWC, Coolidge",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","2000"
"AZWC, Coolidge",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","2000"
"AZWC, Coolidge",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"AZWC, Superstition",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","5340"
"AZWC, Superstition",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","5340"
"AZWC, Superstition",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"AZWC, Superstition",NA,"UO",2017,"M&I Subcontract","Delivery","Delivered","217"
"AZWC, Superstition",NA,"UO",2017,"M&I Subcontract","Delivery","Scheduled","0"
"AZWC, Superstition",NA,"UO",2017,"M&I Subcontract","Delivery","Remaining","-217"
"AZWC, White Tank",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","500"
"AZWC, White Tank",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","500"
"AZWC, White Tank",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"CAGRD",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","8311"
"CAGRD",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","8311"
"CAGRD",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"Carefree WC",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","640"
"Carefree WC",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","642"
"Carefree WC",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","2"
"Cave Creek",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","2043"
"Cave Creek",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","2105"
