"AMA","Recharge Facility","Water User","Year","Group","Data","Month","deliveries"
"Phoenix","GRUSP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Mar","0"
"Phoenix","GRUSP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Apr","0"
"Phoenix","GRUSP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","May","0"
"Phoenix","GRUSP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Jun","2000"
"Phoenix","GRUSP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Jul","1600"
"Phoenix","GRUSP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Aug","1600"
"Phoenix","GRUSP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Sep","1600"
"Phoenix","GRUSP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Oct","1600"
"Phoenix","GRUSP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Nov","1220"
"Phoenix","GRUSP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Dec","0"
"Phoenix","GRUSP","Chandler",2016,"USF Deliveries","Recharge","Jan","500"
"Phoenix","GRUSP","Chandler",2016,"USF Deliveries","Recharge","Feb","0"
"Phoenix","GRUSP","Chandler",2016,"USF Deliveries","Recharge","Mar","400"
"Phoenix","GRUSP","Chandler",2016,"USF Deliveries","Recharge","Apr","0"
"Phoenix","GRUSP","Chandler",2016,"USF Deliveries","Recharge","May","0"
"Phoenix","GRUSP","Chandler",2016,"USF Deliveries","Recharge","Jun","0"
"Phoenix","GRUSP","Chandler",2016,"USF Deliveries","Recharge","Jul","0"
"Phoenix","GRUSP","Chandler",2016,"USF Deliveries","Recharge","Aug","0"
"Phoenix","GRUSP","Chandler",2016,"USF Deliveries","Recharge","Sep","500"
"Phoenix","GRUSP","Chandler",2016,"USF Deliveries","Recharge","Oct","637"
"Phoenix","GRUSP","Chandler",2016,"USF Deliveries","Recharge","Nov","148"
"Phoenix","GRUSP","Chandler",2016,"USF Deliveries","Recharge","Dec","0"
"Phoenix","GRUSP","Gilbert",2016,"USF Deliveries","Recharge","Jan","0"
"Phoenix","GRUSP","Gilbert",2016,"USF Deliveries","Recharge","Feb","0"
"Phoenix","GRUSP","Gilbert",2016,"USF Deliveries","Recharge","Mar","0"
"Phoenix","GRUSP","Gilbert",2016,"USF Deliveries","Recharge","Apr","140"
"Phoenix","GRUSP","Gilbert",2016,"USF Deliveries","Recharge","May","140"
"Phoenix","GRUSP","Gilbert",2016,"USF Deliveries","Recharge","Jun","140"
"Phoenix","GRUSP","Gilbert",2016,"USF Deliveries","Recharge","Jul","140"
"Phoenix","GRUSP","Gilbert",2016,"USF Deliveries","Recharge","Aug","140"
"Phoenix","GRUSP","Gilbert",2016,"USF Deliveries","Recharge","Sep","140"
"Phoenix","GRUSP","Gilbert",2016,"USF Deliveries","Recharge","Oct","140"
"Phoenix","GRUSP","Gilbert",2016,"USF Deliveries","Recharge","Nov","219"
"Phoenix","GRUSP","Gilbert",2016,"USF Deliveries","Recharge","Dec","0"
"Phoenix","GRUSP","GRIC",2016,"USF Deliveries","Recharge","Jan","0"
"Phoenix","GRUSP","GRIC",2016,"USF Deliveries","Recharge","Feb","0"
"Phoenix","GRUSP","GRIC",2016,"USF Deliveries","Recharge","Mar","0"
"Phoenix","GRUSP","GRIC",2016,"USF Deliveries","Recharge","Apr","0"
"Phoenix","GRUSP","GRIC",2016,"USF Deliveries","Recharge","May","0"
"Phoenix","GRUSP","GRIC",2016,"USF Deliveries","Recharge","Jun","0"
"Phoenix","GRUSP","GRIC",2016,"USF Deliveries","Recharge","Jul","0"
"Phoenix","GRUSP","GRIC",2016,"USF Deliveries","Recharge","Aug","0"
"Phoenix","GRUSP","GRIC",2016,"USF Deliveries","Recharge","Sep","0"
"Phoenix","GRUSP","GRIC",2016,"USF Deliveries","Recharge","Oct","0"
"Phoenix","GRUSP","GRIC",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","GRUSP","GRIC",2016,"USF Deliveries","Recharge","Dec","2200"
"Phoenix","GRUSP","Phoenix",2016,"USF Deliveries","Recharge","Jan","0"
"Phoenix","GRUSP","Phoenix",2016,"USF Deliveries","Recharge","Feb","0"
"Phoenix","GRUSP","Phoenix",2016,"USF Deliveries","Recharge","Mar","0"
"Phoenix","GRUSP","Phoenix",2016,"USF Deliveries","Recharge","Apr","0"
"Phoenix","GRUSP","Phoenix",2016,"USF Deliveries","Recharge","May","0"
"Phoenix","GRUSP","Phoenix",2016,"USF Deliveries","Recharge","Jun","0"
"Phoenix","GRUSP","Phoenix",2016,"USF Deliveries","Recharge","Jul","350"
"Phoenix","GRUSP","Phoenix",2016,"USF Deliveries","Recharge","Aug","1030"
"Phoenix","GRUSP","Phoenix",2016,"USF Deliveries","Recharge","Sep","1030"
"Phoenix","GRUSP","Phoenix",2016,"USF Deliveries","Recharge","Oct","1030"
"Phoenix","GRUSP","Phoenix",2016,"USF Deliveries","Recharge","Nov","1030"
"Phoenix","GRUSP","Phoenix",2016,"USF Deliveries","Recharge","Dec","1030"
"Phoenix","GRUSP","Tempe",2016,"USF Deliveries","Recharge","Jan","94"
"Phoenix","GRUSP","Tempe",2016,"USF Deliveries","Recharge","Feb","94"
"Phoenix","GRUSP","Tempe",2016,"USF Deliveries","Recharge","Mar","94"
"Phoenix","GRUSP","Tempe",2016,"USF Deliveries","Recharge","Apr","94"
"Phoenix","GRUSP","Tempe",2016,"USF Deliveries","Recharge","May","94"
"Phoenix","GRUSP","Tempe",2016,"USF Deliveries","Recharge","Jun","94"
"Phoenix","GRUSP","Tempe",2016,"USF Deliveries","Recharge","Jul","0"
"Phoenix","GRUSP","Tempe",2016,"USF Deliveries","Recharge","Aug","94"
"Phoenix","GRUSP","Tempe",2016,"USF Deliveries","Recharge","Sep","0"
"Phoenix","GRUSP","Tempe",2016,"USF Deliveries","Recharge","Oct","0"
"Phoenix","GRUSP","Tempe",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","GRUSP","Tempe",2016,"USF Deliveries","Recharge","Dec","0"
"Phoenix","GRUSP","Total",2016,"USF Deliveries","Recharge","Jan","594"
"Phoenix","GRUSP","Total",2016,"USF Deliveries","Recharge","Feb","594"
"Phoenix","GRUSP","Total",2016,"USF Deliveries","Recharge","Mar","494"
"Phoenix","GRUSP","Total",2016,"USF Deliveries","Recharge","Apr","234"
"Phoenix","GRUSP","Total",2016,"USF Deliveries","Recharge","May","234"
"Phoenix","GRUSP","Total",2016,"USF Deliveries","Recharge","Jun","2234"
"Phoenix","GRUSP","Total",2016,"USF Deliveries","Recharge","Jul","2090"
"Phoenix","GRUSP","Total",2016,"USF Deliveries","Recharge","Aug","2864"
"Phoenix","GRUSP","Total",2016,"USF Deliveries","Recharge","Sep","3270"
"Phoenix","GRUSP","Total",2016,"USF Deliveries","Recharge","Oct","3407"
"Phoenix","GRUSP","Total",2016,"USF Deliveries","Recharge","Nov","2617"
"Phoenix","GRUSP","Total",2016,"USF Deliveries","Recharge","Dec","3230"
"Phoenix","HMRP","Ak-Chin",2016,"USF Deliveries","Recharge","Jan","0"
"Phoenix","HMRP","Ak-Chin",2016,"USF Deliveries","Recharge","Feb","0"
"Phoenix","HMRP","Ak-Chin",2016,"USF Deliveries","Recharge","Mar","0"
"Phoenix","HMRP","Ak-Chin",2016,"USF Deliveries","Recharge","Apr","0"
"Phoenix","HMRP","Ak-Chin",2016,"USF Deliveries","Recharge","May","0"
"Phoenix","HMRP","Ak-Chin",2016,"USF Deliveries","Recharge","Jun","0"
"Phoenix","HMRP","Ak-Chin",2016,"USF Deliveries","Recharge","Jul","0"
"Phoenix","HMRP","Ak-Chin",2016,"USF Deliveries","Recharge","Aug","0"
"Phoenix","HMRP","Ak-Chin",2016,"USF Deliveries","Recharge","Sep","0"
"Phoenix","HMRP","Ak-Chin",2016,"USF Deliveries","Recharge","Oct","0"
"Phoenix","HMRP","Ak-Chin",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","HMRP","Ak-Chin",2016,"USF Deliveries","Recharge","Dec","1000"
"Phoenix","HMRP","Avondale",2016,"USF Deliveries","Recharge","Jan","0"
"Phoenix","HMRP","Avondale",2016,"USF Deliveries","Recharge","Feb","1000"
"Phoenix","HMRP","Avondale",2016,"USF Deliveries","Recharge","Mar","1000"
"Phoenix","HMRP","Avondale",2016,"USF Deliveries","Recharge","Apr","1512"
"Phoenix","HMRP","Avondale",2016,"USF Deliveries","Recharge","May","1904"
"Phoenix","HMRP","Avondale",2016,"USF Deliveries","Recharge","Jun","0"
"Phoenix","HMRP","Avondale",2016,"USF Deliveries","Recharge","Jul","0"
"Phoenix","HMRP","Avondale",2016,"USF Deliveries","Recharge","Aug","0"
"Phoenix","HMRP","Avondale",2016,"USF Deliveries","Recharge","Sep","0"
"Phoenix","HMRP","Avondale",2016,"USF Deliveries","Recharge","Oct","0"
"Phoenix","HMRP","Avondale",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","HMRP","Avondale",2016,"USF Deliveries","Recharge","Dec","0"
"Phoenix","HMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Jan","0"
"Phoenix","HMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Feb","0"
"Phoenix","HMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Mar","1000"
"Phoenix","HMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Apr","0"
"Phoenix","HMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","May","0"
"Phoenix","HMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Jun","1870"
"Phoenix","HMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Jul","1977"
"Phoenix","HMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Aug","0"
"Phoenix","HMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Sep","60"
"Phoenix","HMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Oct","0"
"Phoenix","HMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","HMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Dec","0"
"Phoenix","HMRP","CAGRD",2016,"USF Deliveries","Recharge","Jan","0"
"Phoenix","HMRP","CAGRD",2016,"USF Deliveries","Recharge","Feb","0"
"Phoenix","HMRP","CAGRD",2016,"USF Deliveries","Recharge","Mar","0"
"Phoenix","HMRP","CAGRD",2016,"USF Deliveries","Recharge","Apr","0"
"Phoenix","HMRP","CAGRD",2016,"USF Deliveries","Recharge","May","659"
"Phoenix","HMRP","CAGRD",2016,"USF Deliveries","Recharge","Jun","1870"
"Phoenix","HMRP","CAGRD",2016,"USF Deliveries","Recharge","Jul","1978"
"Phoenix","HMRP","CAGRD",2016,"USF Deliveries","Recharge","Aug","0"
"Phoenix","HMRP","CAGRD",2016,"USF Deliveries","Recharge","Sep","271"
"Phoenix","HMRP","CAGRD",2016,"USF Deliveries","Recharge","Oct","18"
"Phoenix","HMRP","CAGRD",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","HMRP","CAGRD",2016,"USF Deliveries","Recharge","Dec","360"
"Phoenix","HMRP","Del Webb/Pulte",2016,"USF Deliveries","Recharge","Jan","0"
"Phoenix","HMRP","Del Webb/Pulte",2016,"USF Deliveries","Recharge","Feb","0"
"Phoenix","HMRP","Del Webb/Pulte",2016,"USF Deliveries","Recharge","Mar","0"
"Phoenix","HMRP","Del Webb/Pulte",2016,"USF Deliveries","Recharge","Apr","0"
"Phoenix","HMRP","Del Webb/Pulte",2016,"USF Deliveries","Recharge","May","0"
"Phoenix","HMRP","Del Webb/Pulte",2016,"USF Deliveries","Recharge","Jun","100"
"Phoenix","HMRP","Del Webb/Pulte",2016,"USF Deliveries","Recharge","Jul","0"
"Phoenix","HMRP","Del Webb/Pulte",2016,"USF Deliveries","Recharge","Aug","0"
"Phoenix","HMRP","Del Webb/Pulte",2016,"USF Deliveries","Recharge","Sep","0"
"Phoenix","HMRP","Del Webb/Pulte",2016,"USF Deliveries","Recharge","Oct","0"
"Phoenix","HMRP","Del Webb/Pulte",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","HMRP","Del Webb/Pulte",2016,"USF Deliveries","Recharge","Dec","0"
"Phoenix","HMRP","El Mirage",2016,"USF Deliveries","Recharge","Jan","0"
"Phoenix","HMRP","El Mirage",2016,"USF Deliveries","Recharge","Feb","0"
"Phoenix","HMRP","El Mirage",2016,"USF Deliveries","Recharge","Mar","0"
"Phoenix","HMRP","El Mirage",2016,"USF Deliveries","Recharge","Apr","0"
"Phoenix","HMRP","El Mirage",2016,"USF Deliveries","Recharge","May","0"
"Phoenix","HMRP","El Mirage",2016,"USF Deliveries","Recharge","Jun","0"
"Phoenix","HMRP","El Mirage",2016,"USF Deliveries","Recharge","Jul","0"
"Phoenix","HMRP","El Mirage",2016,"USF Deliveries","Recharge","Aug","17"
"Phoenix","HMRP","El Mirage",2016,"USF Deliveries","Recharge","Sep","491"
"Phoenix","HMRP","El Mirage",2016,"USF Deliveries","Recharge","Oct","0"
"Phoenix","HMRP","El Mirage",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","HMRP","El Mirage",2016,"USF Deliveries","Recharge","Dec","0"
"Phoenix","HMRP","Glendale",2016,"USF Deliveries","Recharge","Jan","0"
"Phoenix","HMRP","Glendale",2016,"USF Deliveries","Recharge","Feb","0"
"Phoenix","HMRP","Glendale",2016,"USF Deliveries","Recharge","Mar","500"
"Phoenix","HMRP","Glendale",2016,"USF Deliveries","Recharge","Apr","0"
"Phoenix","HMRP","Glendale",2016,"USF Deliveries","Recharge","May","0"
"Phoenix","HMRP","Glendale",2016,"USF Deliveries","Recharge","Jun","500"
"Phoenix","HMRP","Glendale",2016,"USF Deliveries","Recharge","Jul","0"
"Phoenix","HMRP","Glendale",2016,"USF Deliveries","Recharge","Aug","0"
"Phoenix","HMRP","Glendale",2016,"USF Deliveries","Recharge","Sep","0"
"Phoenix","HMRP","Glendale",2016,"USF Deliveries","Recharge","Oct","0"
"Phoenix","HMRP","Glendale",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","HMRP","Glendale",2016,"USF Deliveries","Recharge","Dec","0"
"Phoenix","HMRP","Goodyear",2016,"USF Deliveries","Recharge","Jan","0"
"Phoenix","HMRP","Goodyear",2016,"USF Deliveries","Recharge","Feb","946"
"Phoenix","HMRP","Goodyear",2016,"USF Deliveries","Recharge","Mar","1000"
"Phoenix","HMRP","Goodyear",2016,"USF Deliveries","Recharge","Apr","1512"
"Phoenix","HMRP","Goodyear",2016,"USF Deliveries","Recharge","May","1542"
"Phoenix","HMRP","Goodyear",2016,"USF Deliveries","Recharge","Jun","0"
"Phoenix","HMRP","Goodyear",2016,"USF Deliveries","Recharge","Jul","0"
"Phoenix","HMRP","Goodyear",2016,"USF Deliveries","Recharge","Aug","0"
"Phoenix","HMRP","Goodyear",2016,"USF Deliveries","Recharge","Sep","0"
"Phoenix","HMRP","Goodyear",2016,"USF Deliveries","Recharge","Oct","0"
"Phoenix","HMRP","Goodyear",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","HMRP","Goodyear",2016,"USF Deliveries","Recharge","Dec","0"
"Phoenix","HMRP","Peoria",2016,"USF Deliveries","Recharge","Jan","0"
"Phoenix","HMRP","Peoria",2016,"USF Deliveries","Recharge","Feb","280"
"Phoenix","HMRP","Peoria",2016,"USF Deliveries","Recharge","Mar","0"
"Phoenix","HMRP","Peoria",2016,"USF Deliveries","Recharge","Apr","0"
"Phoenix","HMRP","Peoria",2016,"USF Deliveries","Recharge","May","0"
"Phoenix","HMRP","Peoria",2016,"USF Deliveries","Recharge","Jun","0"
"Phoenix","HMRP","Peoria",2016,"USF Deliveries","Recharge","Jul","0"
"Phoenix","HMRP","Peoria",2016,"USF Deliveries","Recharge","Aug","0"
"Phoenix","HMRP","Peoria",2016,"USF Deliveries","Recharge","Sep","0"
"Phoenix","HMRP","Peoria",2016,"USF Deliveries","Recharge","Oct","0"
"Phoenix","HMRP","Peoria",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","HMRP","Peoria",2016,"USF Deliveries","Recharge","Dec","430"
"Phoenix","HMRP","Surprise",2016,"USF Deliveries","Recharge","Jan","0"
"Phoenix","HMRP","Surprise",2016,"USF Deliveries","Recharge","Feb","0"
"Phoenix","HMRP","Surprise",2016,"USF Deliveries","Recharge","Mar","1378"
"Phoenix","HMRP","Surprise",2016,"USF Deliveries","Recharge","Apr","1746"
"Phoenix","HMRP","Surprise",2016,"USF Deliveries","Recharge","May","0"
"Phoenix","HMRP","Surprise",2016,"USF Deliveries","Recharge","Jun","0"
"Phoenix","HMRP","Surprise",2016,"USF Deliveries","Recharge","Jul","0"
"Phoenix","HMRP","Surprise",2016,"USF Deliveries","Recharge","Aug","0"
"Phoenix","HMRP","Surprise",2016,"USF Deliveries","Recharge","Sep","0"
"Phoenix","HMRP","Surprise",2016,"USF Deliveries","Recharge","Oct","0"
"Phoenix","HMRP","Surprise",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","HMRP","Surprise",2016,"USF Deliveries","Recharge","Dec","0"
"Phoenix","HMRP","Total",2016,"USF Deliveries","Recharge","Jan","0"
"Phoenix","HMRP","Total",2016,"USF Deliveries","Recharge","Feb","2226"
"Phoenix","HMRP","Total",2016,"USF Deliveries","Recharge","Mar","4878"
"Phoenix","HMRP","Total",2016,"USF Deliveries","Recharge","Apr","4770"
"Phoenix","HMRP","Total",2016,"USF Deliveries","Recharge","May","4105"
"Phoenix","HMRP","Total",2016,"USF Deliveries","Recharge","Jun","4340"
"Phoenix","HMRP","Total",2016,"USF Deliveries","Recharge","Jul","3955"
"Phoenix","HMRP","Total",2016,"USF Deliveries","Recharge","Aug","17"
"Phoenix","HMRP","Total",2016,"USF Deliveries","Recharge","Sep","822"
"Phoenix","HMRP","Total",2016,"USF Deliveries","Recharge","Oct","18"
"Phoenix","HMRP","Total",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","HMRP","Total",2016,"USF Deliveries","Recharge","Dec","1790"
"Phoenix","SMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Jan","0"
"Phoenix","SMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Feb","0"
"Phoenix","SMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Mar","0"
"Phoenix","SMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Apr","2915"
"Phoenix","SMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","May","2230"
"Phoenix","SMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Jun","0"
"Phoenix","SMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Jul","2029"
"Phoenix","SMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Aug","0"
"Phoenix","SMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Sep","0"
"Phoenix","SMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Oct","0"
"Phoenix","SMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","SMRP","AWBA Phx AMA",2016,"USF Deliveries","Recharge","Dec","0"
"Phoenix","SMRP","CAGRD",2016,"USF Deliveries","Recharge","Jan","699"
"Phoenix","SMRP","CAGRD",2016,"USF Deliveries","Recharge","Feb","1000"
"Phoenix","SMRP","CAGRD",2016,"USF Deliveries","Recharge","Mar","0"
"Phoenix","SMRP","CAGRD",2016,"USF Deliveries","Recharge","Apr","2915"
"Phoenix","SMRP","CAGRD",2016,"USF Deliveries","Recharge","May","941"
"Phoenix","SMRP","CAGRD",2016,"USF Deliveries","Recharge","Jun","0"
"Phoenix","SMRP","CAGRD",2016,"USF Deliveries","Recharge","Jul","0"
"Phoenix","SMRP","CAGRD",2016,"USF Deliveries","Recharge","Aug","0"
"Phoenix","SMRP","CAGRD",2016,"USF Deliveries","Recharge","Sep","0"
"Phoenix","SMRP","CAGRD",2016,"USF Deliveries","Recharge","Oct","0"
"Phoenix","SMRP","CAGRD",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","SMRP","CAGRD",2016,"USF Deliveries","Recharge","Dec","0"
"Phoenix","SMRP","Chandler",2016,"USF Deliveries","Recharge","Jan","1000"
"Phoenix","SMRP","Chandler",2016,"USF Deliveries","Recharge","Feb","1000"
"Phoenix","SMRP","Chandler",2016,"USF Deliveries","Recharge","Mar","1900"
"Phoenix","SMRP","Chandler",2016,"USF Deliveries","Recharge","Apr","0"
"Phoenix","SMRP","Chandler",2016,"USF Deliveries","Recharge","May","0"
"Phoenix","SMRP","Chandler",2016,"USF Deliveries","Recharge","Jun","0"
"Phoenix","SMRP","Chandler",2016,"USF Deliveries","Recharge","Jul","0"
"Phoenix","SMRP","Chandler",2016,"USF Deliveries","Recharge","Aug","0"
"Phoenix","SMRP","Chandler",2016,"USF Deliveries","Recharge","Sep","0"
"Phoenix","SMRP","Chandler",2016,"USF Deliveries","Recharge","Oct","0"
"Phoenix","SMRP","Chandler",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","SMRP","Chandler",2016,"USF Deliveries","Recharge","Dec","0"
"Phoenix","SMRP","Gilbert",2016,"USF Deliveries","Recharge","Jan","1000"
"Phoenix","SMRP","Gilbert",2016,"USF Deliveries","Recharge","Feb","0"
"Phoenix","SMRP","Gilbert",2016,"USF Deliveries","Recharge","Mar","0"
"Phoenix","SMRP","Gilbert",2016,"USF Deliveries","Recharge","Apr","0"
"Phoenix","SMRP","Gilbert",2016,"USF Deliveries","Recharge","May","0"
"Phoenix","SMRP","Gilbert",2016,"USF Deliveries","Recharge","Jun","0"
"Phoenix","SMRP","Gilbert",2016,"USF Deliveries","Recharge","Jul","0"
"Phoenix","SMRP","Gilbert",2016,"USF Deliveries","Recharge","Aug","0"
"Phoenix","SMRP","Gilbert",2016,"USF Deliveries","Recharge","Sep","0"
"Phoenix","SMRP","Gilbert",2016,"USF Deliveries","Recharge","Oct","0"
"Phoenix","SMRP","Gilbert",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","SMRP","Gilbert",2016,"USF Deliveries","Recharge","Dec","0"
"Phoenix","SMRP","Scottsdale",2016,"USF Deliveries","Recharge","Jan","1000"
"Phoenix","SMRP","Scottsdale",2016,"USF Deliveries","Recharge","Feb","2344"
"Phoenix","SMRP","Scottsdale",2016,"USF Deliveries","Recharge","Mar","4028"
"Phoenix","SMRP","Scottsdale",2016,"USF Deliveries","Recharge","Apr","0"
"Phoenix","SMRP","Scottsdale",2016,"USF Deliveries","Recharge","May","0"
"Phoenix","SMRP","Scottsdale",2016,"USF Deliveries","Recharge","Jun","0"
"Phoenix","SMRP","Scottsdale",2016,"USF Deliveries","Recharge","Jul","0"
"Phoenix","SMRP","Scottsdale",2016,"USF Deliveries","Recharge","Aug","0"
"Phoenix","SMRP","Scottsdale",2016,"USF Deliveries","Recharge","Sep","0"
"Phoenix","SMRP","Scottsdale",2016,"USF Deliveries","Recharge","Oct","0"
"Phoenix","SMRP","Scottsdale",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","SMRP","Scottsdale",2016,"USF Deliveries","Recharge","Dec","0"
"Phoenix","SMRP","Total",2016,"USF Deliveries","Recharge","Jan","3699"
"Phoenix","SMRP","Total",2016,"USF Deliveries","Recharge","Feb","4344"
"Phoenix","SMRP","Total",2016,"USF Deliveries","Recharge","Mar","5928"
"Phoenix","SMRP","Total",2016,"USF Deliveries","Recharge","Apr","5830"
"Phoenix","SMRP","Total",2016,"USF Deliveries","Recharge","May","3171"
"Phoenix","SMRP","Total",2016,"USF Deliveries","Recharge","Jun","0"
"Phoenix","SMRP","Total",2016,"USF Deliveries","Recharge","Jul","2029"
"Phoenix","SMRP","Total",2016,"USF Deliveries","Recharge","Aug","0"
"Phoenix","SMRP","Total",2016,"USF Deliveries","Recharge","Sep","0"
"Phoenix","SMRP","Total",2016,"USF Deliveries","Recharge","Oct","0"
"Phoenix","SMRP","Total",2016,"USF Deliveries","Recharge","Nov","0"
"Phoenix","SMRP","Total",2016,"USF Deliveries","Recharge","Dec","0"
"Pinal","MAR 5","GRIC",2016,"USF Deliveries","Recharge","Jan","80"
"Pinal","MAR 5","GRIC",2016,"USF Deliveries","Recharge","Feb","548"
"Pinal","MAR 5","GRIC",2016,"USF Deliveries","Recharge","Mar","437"
"Pinal","MAR 5","GRIC",2016,"USF Deliveries","Recharge","Apr","597"
"Pinal","MAR 5","GRIC",2016,"USF Deliveries","Recharge","May","603"
